ORIG_FID,SIA2024BuildingType,BuildingAge,GlazingRatio
76697,MFH,1995,21
76698,MFH,1985,47
76699,MFH,2016,33
76700,MFH,2002,49
76701,MFH,1931,54
76702,MFH,2004,45
76703,MFH,1973,37
76704,MFH,1938,35
76705,MFH,1974,11
76706,MFH,2018,21
76707,MFH,1909,34
76708,MFH,1985,43
76709,MFH,1978,50
76710,MFH,1998,17
76711,MFH,1992,37
76712,MFH,1934,30
76713,MFH,1964,49
76714,MFH,1922,10
76715,MFH,1928,18
76716,MFH,1959,14
76717,MFH,1931,55
76718,MFH,1903,22
76719,MFH,2003,38
76720,MFH,1990,17
76721,MFH,1949,57
76722,MFH,2009,38
76723,MFH,1997,45
76724,MFH,1979,48
76725,MFH,2016,38
76726,MFH,1987,12
76727,MFH,1923,12
76728,MFH,1951,17
76729,MFH,2015,42
76730,MFH,1992,12
76731,MFH,1900,22
76732,MFH,1913,51
76733,MFH,1984,58
76734,MFH,1908,51
76735,MFH,1912,41
76736,MFH,1986,19
76737,MFH,1974,48
76738,MFH,1996,42
76739,MFH,1918,57
76740,MFH,1993,14
76741,MFH,1982,48
76742,MFH,1931,48
76743,MFH,1988,55
76744,MFH,1981,35
76745,MFH,1951,18
76746,MFH,1974,36
76747,MFH,1952,18
76748,MFH,1929,14
76749,MFH,1963,23
76750,MFH,1938,54
76751,MFH,1988,41
76752,MFH,1910,56
76753,MFH,1910,19
76754,MFH,1941,12
76755,MFH,1984,30
76756,MFH,1919,59
76757,MFH,1979,27
76758,MFH,1903,40
76759,MFH,1953,28
76760,MFH,1992,11
76761,MFH,2008,19
76762,MFH,2015,35
76763,MFH,1927,20
76764,MFH,1904,22
76765,MFH,1989,37
76766,MFH,1926,17
76767,MFH,2014,58
76768,MFH,1962,11
76769,MFH,1903,19
76770,MFH,1934,51
76771,MFH,1902,51
76772,MFH,1933,51
76773,MFH,1993,38
76774,MFH,1990,33
76775,MFH,2018,52
76776,MFH,1995,40
76777,MFH,1954,19
76778,MFH,1972,53
76779,MFH,1942,50
76780,MFH,1903,22
76781,MFH,1954,46
76782,MFH,1921,13
76783,MFH,1950,30
76784,MFH,1963,25
76785,MFH,1983,17
76786,MFH,1926,52
76787,MFH,1929,26
76788,MFH,1972,21
76789,MFH,1935,35
76790,MFH,1926,17
76791,MFH,1955,25
76792,MFH,1942,52
76793,MFH,2008,24
76794,MFH,1978,17
76795,MFH,1984,19
76796,MFH,1920,24
76797,MFH,1913,44
76798,MFH,1976,37
76799,MFH,1973,21
76800,MFH,1984,26
76801,MFH,2000,39
76802,MFH,1995,40
76803,MFH,1962,43
76804,MFH,2014,13
76805,MFH,1938,33
76806,MFH,1960,39
76807,MFH,1968,54
76808,MFH,1995,56
76809,MFH,1924,33
76810,MFH,1924,28
76811,MFH,2007,31
76812,MFH,1955,31
76813,MFH,2004,35
76814,MFH,1904,48
76815,MFH,2003,33
76816,MFH,1913,43
76817,MFH,1919,35
76818,MFH,1909,14
76819,MFH,1924,59
76820,MFH,1927,54
76821,MFH,1960,22
76822,MFH,1997,36
76823,MFH,1953,48
76824,MFH,1936,16
76825,MFH,1902,11
76826,MFH,1922,53
76827,MFH,1918,24
76828,MFH,2013,29
76829,MFH,2015,54
76830,MFH,1971,21
76831,MFH,1954,32
76832,MFH,1967,10
76833,MFH,1983,23
76834,MFH,1907,26
76835,MFH,1946,40
76836,MFH,1946,36
76837,MFH,1911,23
76838,MFH,1948,28
76839,MFH,1951,48
76840,MFH,1914,32
76841,MFH,1938,53
76842,MFH,1938,46
76843,MFH,2001,12
76844,MFH,1974,19
76845,MFH,1943,28
76846,MFH,1946,52
76847,MFH,1976,18
76848,MFH,1926,43
76849,MFH,2000,49
76850,MFH,2001,54
76851,MFH,1903,44
76852,MFH,1925,52
76853,MFH,1937,40
76854,MFH,1993,42
76855,MFH,1938,37
76856,MFH,1916,30
76857,MFH,1908,54
76858,MFH,1973,45
76859,MFH,2000,14
76860,MFH,1916,16
76861,MFH,1946,29
76862,MFH,1923,10
76863,MFH,1944,21
76864,MFH,1905,53
76865,MFH,1913,45
76866,MFH,1927,48
76867,MFH,1959,30
76868,MFH,1921,43
76869,MFH,2016,23
76870,MFH,1997,20
76871,MFH,1910,16
76872,MFH,1968,24
76873,MFH,1900,32
76874,MFH,1931,34
76875,MFH,1905,32
76876,MFH,1966,34
76877,MFH,2010,33
76878,MFH,1981,12
76879,MFH,1911,55
76880,MFH,1900,38
76881,MFH,1959,50
76882,MFH,1978,44
76883,MFH,1945,42
76884,MFH,1993,35
76885,MFH,1975,34
76886,MFH,1976,15
76887,MFH,1902,55
76888,MFH,1915,56
76889,MFH,1993,52
76890,MFH,1931,28
76891,MFH,1951,24
76892,MFH,1978,11
76893,MFH,1922,58
76894,MFH,1953,54
76895,MFH,1936,53
76896,MFH,1964,32
76897,MFH,2014,49
76898,MFH,1992,54
76899,MFH,1927,24
76900,MFH,1965,34
76901,MFH,1962,34
76902,MFH,1902,34
76903,MFH,1974,38
76904,MFH,1900,20
76905,MFH,1933,18
76906,MFH,1952,48
76907,MFH,2018,29
76908,MFH,1917,41
76909,MFH,1963,22
76910,MFH,1936,42
76911,MFH,1993,13
76912,MFH,1921,51
76913,MFH,1973,39
76914,MFH,1993,55
76915,MFH,1975,15
76916,MFH,1913,17
76917,MFH,1929,56
76918,MFH,1994,54
76919,MFH,1930,32
76920,MFH,1982,22
76921,MFH,1959,58
76922,MFH,1946,46
76923,MFH,2018,32
76924,MFH,1971,21
76925,MFH,1978,38
76926,MFH,1997,33
76927,MFH,1956,35
76928,MFH,1943,46
76929,MFH,2015,50
76930,MFH,1982,46
76931,MFH,1972,34
76932,MFH,1905,13
76933,MFH,1912,55
76934,MFH,2010,10
76935,MFH,1930,24
76936,MFH,1999,31
76937,MFH,1969,46
76938,MFH,2010,49
76939,MFH,1954,52
76940,MFH,2015,49
76941,MFH,1911,32
76942,MFH,1947,36
76943,MFH,1982,49
76944,MFH,1927,23
76945,MFH,2019,51
76946,MFH,1939,41
76947,MFH,1933,29
76948,MFH,1971,21
76949,MFH,1971,40
76950,MFH,1980,20
76951,MFH,2019,43
76952,MFH,1966,58
76953,MFH,2019,14
76954,MFH,1991,41
76955,MFH,1937,42
76956,MFH,2008,25
76957,MFH,1908,45
76958,MFH,1960,50
76959,MFH,1974,54
76960,MFH,1985,48
76961,MFH,2004,20
76962,MFH,1982,28
76963,MFH,1913,13
76964,MFH,1969,52
76965,MFH,1903,22
76966,MFH,1942,34
76967,MFH,1995,43
76968,MFH,2000,46
76969,MFH,1933,38
76970,MFH,1950,40
76971,MFH,1920,11
76972,MFH,1905,55
76973,MFH,1917,18
76974,MFH,1954,29
76975,MFH,1997,38
76976,MFH,2007,24
76977,MFH,1940,34
76978,MFH,1934,19
76979,MFH,1949,50
76980,MFH,1956,15
76981,MFH,1919,10
76982,MFH,1990,27
76983,MFH,1974,45
76984,MFH,1917,18
76985,MFH,1904,33
76986,MFH,1996,32
76987,MFH,1984,46
76988,MFH,1958,37
76989,MFH,1923,55
76990,MFH,1954,30
76991,MFH,1921,17
76992,MFH,1936,46
76993,MFH,1931,55
76994,MFH,2003,24
76995,MFH,2006,16
76996,MFH,1970,54
76997,MFH,1909,49
76998,MFH,1919,54
76999,MFH,1904,13
77000,MFH,1989,39
77001,MFH,1902,54
77002,MFH,1948,48
77003,MFH,1979,53
77004,MFH,1937,37
77005,MFH,1953,43
77006,MFH,1932,41
77007,MFH,1935,26
77008,MFH,1986,59
77009,MFH,1986,10
77010,MFH,1994,14
77011,MFH,2012,36
77012,MFH,1978,43
77013,MFH,1992,38
77014,MFH,1946,18
77015,MFH,1925,41
77016,MFH,1927,14
77017,MFH,1906,51
77018,MFH,2008,10
77019,MFH,2017,19
77020,MFH,1971,25
77021,MFH,1991,34
77022,MFH,1990,44
77023,MFH,1933,20
77024,MFH,1982,26
77025,MFH,1905,11
77026,MFH,1931,14
77027,MFH,1921,35
77028,MFH,1983,53
77029,MFH,1951,32
77030,MFH,2002,41
77031,MFH,2010,17
77032,MFH,2018,43
77033,MFH,1913,48
77034,MFH,1931,57
77035,MFH,1973,33
77036,MFH,2013,52
77037,MFH,1970,21
77038,MFH,1998,13
77039,MFH,1911,57
77040,MFH,1903,30
77041,MFH,1941,41
77042,MFH,1958,29
77043,MFH,1940,13
77044,MFH,2015,57
77045,MFH,1935,18
77046,MFH,1992,46
77047,MFH,2019,18
77048,MFH,1989,42
77049,MFH,2012,45
77050,MFH,1923,18
77051,MFH,1977,28
77052,MFH,2003,42
77053,MFH,1937,21
77054,MFH,1965,44
77055,MFH,1980,37
77056,MFH,1992,53
77057,MFH,1997,48
77058,MFH,1974,20
77059,MFH,1948,13
77060,MFH,1997,16
77061,MFH,1993,25
77062,MFH,1987,51
77063,MFH,1972,20
77064,MFH,1981,17
77065,MFH,1929,49
77066,MFH,1926,19
77067,MFH,2017,13
77068,MFH,1964,59
77069,MFH,1995,59
77070,MFH,1978,49
77071,MFH,1982,57
77072,MFH,1900,13
77073,MFH,1928,45
77074,MFH,1991,45
77075,MFH,2009,12
77076,MFH,1929,22
77077,MFH,1995,23
77078,MFH,1952,27
77079,MFH,2018,42
77080,MFH,1991,54
77081,MFH,1971,30
77082,MFH,1905,56
77083,MFH,1981,19
77084,MFH,2008,34
77085,MFH,1919,23
77086,MFH,1935,14
77087,MFH,1953,38
77088,MFH,1929,26
77089,MFH,1909,16
77090,MFH,1967,31
77091,MFH,1936,22
77092,MFH,1914,36
77093,MFH,1950,39
77094,MFH,1911,30
77095,MFH,2016,32
77096,MFH,1982,38
77097,MFH,1913,33
77098,MFH,1912,24
77099,MFH,1918,10
77100,MFH,1904,59
77101,MFH,1959,50
77102,MFH,1910,49
77103,MFH,1915,53
77104,MFH,1974,59
77105,MFH,2011,53
77106,MFH,1967,39
77107,MFH,1985,57
77108,MFH,2014,29
77109,MFH,1965,25
77110,MFH,1954,31
77111,MFH,1961,15
77112,MFH,1917,19
77113,MFH,1926,21
77114,MFH,1948,28
77115,MFH,1957,57
77116,MFH,2018,54
77117,MFH,1929,13
77118,MFH,1919,49
77119,MFH,1939,55
77120,MFH,1923,45
77121,MFH,1971,47
77122,MFH,1907,30
77123,MFH,1963,57
77124,MFH,1972,47
77125,MFH,1924,56
77126,MFH,1907,32
77127,MFH,1913,24
77128,MFH,1985,10
77129,MFH,1952,52
77130,MFH,1918,11
77131,MFH,2017,39
77132,MFH,1946,40
77133,MFH,1924,19
77134,MFH,1958,14
77135,MFH,1980,44
77136,MFH,1984,19
77137,MFH,1962,24
77138,MFH,1985,26
77139,MFH,1901,44
77140,MFH,1940,46
77141,MFH,1962,28
77142,MFH,1956,32
77143,MFH,1956,33
77144,MFH,1943,50
77145,MFH,2018,49
77146,MFH,2001,33
77147,MFH,1953,12
77148,MFH,1941,27
77149,MFH,1947,55
77150,MFH,2008,20
77151,MFH,1982,45
77152,MFH,2003,31
77153,MFH,1919,46
77154,MFH,1936,51
77155,MFH,1909,45
77156,MFH,1986,19
77157,MFH,2016,19
77158,MFH,1994,49
77159,MFH,1932,23
77160,MFH,1906,53
77161,MFH,1930,51
77162,MFH,1950,30
77163,MFH,2014,42
77164,MFH,2015,20
77165,MFH,1962,53
77166,MFH,1928,42
77167,MFH,1969,28
77168,MFH,1973,16
77169,MFH,1942,13
77170,MFH,1910,11
77171,MFH,1984,30
77172,MFH,2005,39
77173,MFH,1924,36
77174,MFH,1939,36
77175,MFH,1917,51
77176,MFH,1948,58
77177,MFH,1932,29
77178,MFH,1996,38
77179,MFH,1984,26
77180,MFH,1980,34
77181,MFH,2008,14
77182,MFH,1908,36
77183,MFH,1979,36
77184,MFH,1978,50
77185,MFH,2013,45
77186,MFH,1966,53
77187,MFH,2015,54
77188,MFH,1997,34
77189,MFH,2017,50
77190,MFH,1977,28
77191,MFH,1949,31
77192,MFH,2006,37
77193,MFH,1927,48
77194,MFH,2012,43
77195,MFH,2017,25
77196,MFH,1932,33
77197,MFH,1935,52
77198,MFH,1919,29
77199,MFH,1953,40
77200,MFH,2005,25
77201,MFH,1980,12
77202,MFH,1917,16
77203,MFH,2012,10
77204,MFH,1953,39
77205,MFH,1966,56
77206,MFH,1941,57
77207,MFH,1906,30
77208,MFH,1927,42
77209,MFH,1956,40
77210,MFH,1936,47
77211,MFH,2010,30
77212,MFH,1980,39
77213,MFH,1974,32
77214,MFH,1938,59
77215,MFH,1913,18
77216,MFH,1921,27
77217,MFH,1916,54
77218,MFH,2019,38
77219,MFH,1968,47
77220,MFH,1932,20
77221,MFH,1941,10
77222,MFH,2004,34
77223,MFH,2017,16
77224,MFH,1953,21
77225,MFH,1925,14
77226,MFH,1950,36
77227,MFH,1968,24
77228,MFH,1907,27
77229,MFH,2002,38
77230,MFH,2000,29
77231,MFH,1966,13
77232,MFH,1921,32
77233,MFH,2004,46
77234,MFH,1951,55
77235,MFH,1922,34
77236,MFH,2010,46
77237,MFH,1954,26
77238,MFH,1972,35
77239,MFH,1984,18
77240,MFH,1997,21
77241,MFH,1959,27
77242,MFH,2017,45
77243,MFH,1934,42
77244,MFH,1915,46
77245,MFH,1945,34
77246,MFH,1935,49
77247,MFH,1985,14
77248,MFH,1979,51
77249,MFH,1948,50
77250,MFH,1967,28
77251,MFH,1999,51
77252,MFH,2015,17
77253,MFH,1995,48
77254,MFH,2013,52
77255,MFH,1955,39
77256,MFH,2017,30
77257,MFH,1997,20
77258,MFH,1921,26
77259,MFH,1988,17
77260,MFH,1900,56
77261,MFH,1936,42
77262,MFH,1943,34
77263,MFH,1943,41
77264,MFH,1970,14
77265,MFH,1917,23
77266,MFH,2011,54
77267,MFH,1923,36
77268,MFH,1976,15
77269,MFH,2009,46
77270,MFH,1957,43
77271,MFH,1947,20
77272,MFH,1997,18
77273,MFH,2004,33
77274,MFH,1926,58
77275,MFH,2007,38
77276,MFH,1903,53
77277,MFH,1905,40
77278,MFH,1964,38
77279,MFH,2012,21
77280,MFH,1941,45
77281,MFH,2005,56
77282,MFH,1922,51
77283,MFH,1949,43
77284,MFH,1925,38
77285,MFH,1999,51
77286,MFH,1907,39
77287,MFH,2018,42
77288,MFH,1961,25
77289,MFH,1909,10
77290,MFH,2009,31
77291,MFH,1954,55
77292,MFH,1980,40
77293,MFH,1986,26
77294,MFH,1941,27
77295,MFH,1961,44
77296,MFH,2000,19
77297,MFH,1913,40
77298,MFH,1982,36
77299,MFH,1969,54
77300,MFH,1994,47
77301,MFH,1912,45
77302,MFH,1946,31
77303,MFH,1998,22
77304,MFH,1931,21
77305,MFH,1983,55
77306,MFH,1921,29
77307,MFH,2019,21
77308,MFH,1927,19
77309,MFH,1907,17
77310,MFH,1923,22
77311,MFH,2000,21
77312,MFH,1958,23
77313,MFH,1983,53
77314,MFH,1930,34
77315,MFH,1961,24
77316,MFH,1996,47
77317,MFH,1951,47
77318,MFH,1926,38
77319,MFH,1918,53
77320,MFH,1921,14
77321,MFH,1924,33
77322,MFH,1951,58
77323,MFH,1911,43
77324,MFH,1977,19
77325,MFH,1905,26
77326,MFH,1938,56
77327,MFH,1933,31
77328,MFH,2008,46
77329,MFH,1945,57
77330,MFH,1968,33
77331,MFH,1939,19
77332,MFH,1918,37
77333,MFH,1908,29
77334,MFH,1962,18
77335,MFH,1913,37
77336,MFH,1990,47
77337,MFH,1954,27
77338,MFH,1969,36
77339,MFH,2004,50
77340,MFH,1942,10
77341,MFH,1990,21
77342,MFH,1985,16
77343,MFH,1933,31
77344,MFH,1999,24
77345,MFH,1983,26
77346,MFH,1968,49
77347,MFH,2019,48
77348,MFH,1991,24
77349,MFH,2003,19
77350,MFH,1940,46
77351,MFH,1977,19
77352,MFH,1951,18
77353,MFH,1909,33
77354,MFH,2011,26
77355,MFH,1993,37
77356,MFH,1935,11
77357,MFH,1990,17
77358,MFH,2017,18
77359,MFH,1925,21
77360,MFH,1935,55
77361,MFH,1931,32
77362,MFH,1921,50
77363,MFH,1933,51
77364,MFH,1978,15
77365,MFH,1906,50
77366,MFH,1938,19
77367,MFH,1991,53
77368,MFH,2011,15
77369,MFH,1958,48
77370,MFH,1906,44
77371,MFH,1951,20
77372,MFH,2019,17
77373,MFH,1977,38
77374,MFH,2000,23
77375,MFH,1919,23
77376,MFH,2005,43
77377,MFH,1977,49
77378,MFH,1976,18
77379,MFH,2018,13
77380,MFH,1933,52
77381,MFH,2008,52
77382,MFH,1973,10
77383,MFH,1999,51
77384,MFH,1924,17
77385,MFH,1961,20
77386,MFH,2006,34
77387,MFH,1947,27
77388,MFH,2002,41
77389,MFH,1960,53
77390,MFH,1985,42
77391,MFH,1999,57
77392,MFH,1916,22
77393,MFH,1948,55
77394,MFH,1993,19
77395,MFH,1907,51
77396,MFH,1937,39
77397,MFH,1969,17
77398,MFH,1969,44
77399,MFH,2011,39
77400,MFH,1945,29
77401,MFH,1942,20
77402,MFH,1993,16
77403,MFH,1919,45
77404,MFH,1917,26
77405,MFH,1991,58
77406,MFH,1902,12
77407,MFH,1948,47
77408,MFH,1971,40
77409,MFH,1981,33
77410,MFH,1926,24
77411,MFH,1934,48
77412,MFH,1994,14
77413,MFH,1989,46
77414,MFH,1982,56
77415,MFH,1986,18
77416,MFH,1971,41
77417,MFH,1911,22
77418,MFH,1958,25
77419,MFH,1925,48
77420,MFH,1965,41
77421,MFH,1911,14
77422,MFH,2000,43
77423,MFH,2014,39
77424,MFH,1938,55
77425,MFH,1913,58
77426,MFH,1937,50
77427,MFH,1919,22
77428,MFH,1967,42
77429,MFH,2003,51
77430,MFH,1977,15
77431,MFH,1955,23
77432,MFH,1980,20
77433,MFH,1941,16
77434,MFH,1917,59
77435,MFH,2014,13
77436,MFH,1903,45
77437,MFH,1974,28
77438,MFH,1908,21
77439,MFH,1928,14
77440,MFH,1999,58
77441,MFH,2010,35
77442,MFH,1956,52
77443,MFH,1973,38
77444,MFH,1963,32
77445,MFH,1907,21
77446,MFH,1929,35
77447,MFH,1960,57
77448,MFH,2016,56
77449,MFH,1928,18
77450,MFH,1983,21
77451,MFH,1912,42
77452,MFH,1995,38
77453,MFH,1958,40
77454,MFH,1911,51
77455,MFH,1962,34
77456,MFH,1948,38
77457,MFH,2008,44
77458,MFH,2019,39
77459,MFH,2004,22
77460,MFH,1931,17
77461,MFH,1990,27
77462,MFH,1911,26
77463,MFH,2010,46
77464,MFH,1968,30
77465,MFH,1913,43
77466,MFH,2017,47
77467,MFH,1977,31
77468,MFH,1969,23
77469,MFH,1950,46
77470,MFH,2012,50
77471,MFH,1996,29
77472,MFH,2017,13
77473,MFH,1924,50
77474,MFH,1944,50
77475,MFH,1971,18
77476,MFH,2012,44
77477,MFH,1954,47
77478,MFH,1989,51
77479,MFH,1997,46
77480,MFH,1998,56
77481,MFH,1992,37
77482,MFH,1940,38
77483,MFH,1975,57
77484,MFH,1931,37
77485,MFH,1906,51
77486,MFH,1941,17
77487,MFH,2019,27
77488,MFH,1971,46
77489,MFH,1917,20
77490,MFH,1925,36
77491,MFH,1922,26
77492,MFH,1988,12
77493,MFH,1940,42
77494,MFH,1999,24
77495,MFH,1927,25
77496,MFH,1934,10
77497,MFH,2006,20
77498,MFH,1964,33
77499,MFH,1952,59
77500,MFH,1942,11
77501,MFH,1943,12
77502,MFH,1995,18
77503,MFH,1902,15
77504,MFH,1945,59
77505,MFH,1922,18
77506,MFH,1986,37
77507,MFH,1925,39
77508,MFH,1955,24
77509,MFH,2006,59
77510,MFH,1986,20
77511,MFH,1956,45
77512,MFH,1986,49
77513,MFH,1929,34
77514,MFH,1916,43
77515,MFH,1935,10
77516,MFH,1980,39
77517,MFH,1939,35
77518,MFH,1956,27
77519,MFH,1976,58
77520,MFH,1905,28
77521,MFH,2008,10
77522,MFH,1934,50
77523,MFH,1942,33
77524,MFH,1983,10
77525,MFH,1911,23
77526,MFH,1996,54
77527,MFH,2002,25
77528,MFH,1950,48
77529,MFH,2013,59
77530,MFH,1989,24
77531,MFH,2006,47
77532,MFH,1992,53
77533,MFH,1970,11
77534,MFH,2012,21
77535,MFH,1912,49
77536,MFH,1918,52
77537,MFH,1936,37
77538,MFH,1907,36
77539,MFH,1968,24
77540,MFH,1907,40
77541,MFH,2019,15
77542,MFH,1901,37
77543,MFH,2009,18
77544,MFH,2004,50
77545,MFH,2006,45
77546,MFH,1940,35
77547,MFH,1912,28
77548,MFH,1982,25
77549,MFH,1972,52
77550,MFH,1933,15
77551,MFH,1906,47
77552,MFH,1917,32
77553,MFH,1935,48
77554,MFH,1960,34
77555,MFH,1911,24
77556,MFH,1928,17
77557,MFH,1998,58
77558,MFH,1934,26
77559,MFH,1954,24
77560,MFH,1949,57
77561,MFH,1907,41
77562,MFH,1979,13
77563,MFH,1981,13
77564,MFH,1947,46
77565,MFH,1911,14
77566,MFH,1950,21
77567,MFH,1937,39
77568,MFH,1980,36
77569,MFH,1994,51
77570,MFH,2015,49
77571,MFH,1965,18
77572,MFH,1978,43
77573,MFH,1936,41
77574,MFH,1981,55
77575,MFH,1943,38
77576,MFH,1941,23
77577,MFH,1962,58
77578,MFH,2008,47
77579,MFH,1902,10
77580,MFH,1925,24
77581,MFH,1999,27
77582,MFH,1955,28
77583,MFH,2003,42
77584,MFH,1951,40
77585,MFH,1992,40
77586,MFH,1903,44
77587,MFH,1953,36
77588,MFH,2018,10
77589,MFH,1983,26
77590,MFH,2006,55
77591,MFH,1925,17
77592,MFH,1916,34
77593,MFH,1907,55
77594,MFH,1901,24
77595,MFH,2006,32
77596,MFH,1954,40
77597,MFH,1936,23
77598,MFH,2014,18
77599,MFH,1987,45
77600,MFH,1914,50
77601,MFH,1967,30
77602,MFH,1980,36
77603,MFH,1972,54
77604,MFH,1923,15
77605,MFH,1926,17
77606,MFH,2010,47
77607,MFH,1982,48
77608,MFH,1975,24
77609,MFH,1957,45
77610,MFH,1941,29
77611,MFH,1934,28
77612,MFH,1932,43
77613,MFH,1986,31
77614,MFH,2018,33
77615,MFH,1952,57
77616,MFH,1952,25
77617,MFH,1948,20
77618,MFH,1961,41
77619,MFH,1953,46
77620,MFH,1902,41
77621,MFH,1986,42
77622,MFH,1905,44
77623,MFH,1928,18
77624,MFH,1924,24
77625,MFH,1939,50
77626,MFH,2011,56
77627,MFH,1981,59
77628,MFH,1931,29
77629,MFH,1966,24
77630,MFH,2004,46
77631,MFH,1977,12
77632,MFH,1935,20
77633,MFH,2009,26
77634,MFH,1940,14
77635,MFH,1921,14
77636,MFH,1954,21
77637,MFH,1922,42
77638,MFH,1952,47
77639,MFH,1971,39
77640,MFH,1910,56
77641,MFH,1900,18
77642,MFH,2018,44
77643,MFH,1955,27
77644,MFH,1999,33
77645,MFH,1982,23
77646,MFH,1919,21
77647,MFH,2010,17
77648,MFH,1989,43
77649,MFH,1954,47
77650,MFH,1923,20
77651,MFH,1963,43
77652,MFH,1964,53
77653,MFH,1901,46
77654,MFH,1967,13
77655,MFH,1991,31
77656,MFH,2011,18
77657,MFH,1970,50
77658,MFH,1988,40
77659,MFH,1980,22
77660,MFH,2015,52
77661,MFH,1959,57
77662,MFH,1999,56
77663,MFH,1993,42
77664,MFH,2011,43
77665,MFH,1974,49
77666,MFH,2008,39
77667,MFH,1971,24
77668,MFH,1961,32
77669,MFH,2010,34
77670,MFH,1932,39
77671,MFH,1971,59
77672,MFH,1947,21
77673,MFH,1997,34
77674,MFH,2009,23
77675,MFH,1930,29
77676,MFH,1947,28
77677,MFH,1915,33
77678,MFH,2003,45
77679,MFH,2010,58
77680,MFH,1932,21
77681,MFH,1963,53
77682,MFH,1917,47
77683,MFH,2005,53
77684,MFH,1971,45
77685,MFH,1912,48
77686,MFH,1957,35
77687,MFH,1984,14
77688,MFH,1971,44
77689,MFH,1963,14
77690,MFH,1979,36
77691,MFH,1921,30
77692,MFH,2009,55
77693,MFH,1909,50
77694,MFH,1992,22
77695,MFH,1984,30
77696,MFH,1937,18
77697,MFH,1934,16
77698,MFH,2018,18
77699,MFH,1919,58
77700,MFH,1963,12
77701,MFH,1999,27
77702,MFH,1994,52
77703,MFH,1991,50
77704,MFH,1999,16
77705,MFH,1992,45
77706,MFH,1940,44
77707,MFH,1972,48
77708,MFH,2015,10
77709,MFH,1900,26
77710,MFH,1991,47
77711,MFH,1907,23
77712,MFH,2005,31
77713,MFH,1974,47
77714,MFH,1987,16
77715,MFH,1937,59
77716,MFH,1917,35
77717,MFH,1988,26
77718,MFH,2002,16
77719,MFH,2018,36
77720,MFH,1924,20
77721,MFH,1976,19
77722,MFH,1992,24
77723,MFH,2014,36
77724,MFH,1939,28
77725,MFH,1984,55
77726,MFH,1954,16
77727,MFH,1935,15
77728,MFH,1927,50
77729,MFH,1977,21
77730,MFH,1968,45
77731,MFH,1974,40
77732,MFH,1918,32
77733,MFH,1963,26
77734,MFH,1922,34
77735,MFH,1985,53
77736,MFH,1929,33
77737,MFH,1949,22
77738,MFH,1908,52
77739,MFH,1943,22
77740,MFH,1912,13
77741,MFH,1941,56
77742,MFH,1954,16
77743,MFH,2000,34
77744,MFH,1921,56
77745,MFH,1966,46
77746,MFH,1930,24
77747,MFH,1935,24
77748,MFH,2001,25
77749,MFH,1924,10
77750,MFH,1918,30
77751,MFH,1958,46
77752,MFH,2011,30
77753,MFH,1928,57
77754,MFH,1986,46
77755,MFH,2017,27
77756,MFH,1983,43
77757,MFH,2017,25
77758,MFH,1939,14
77759,MFH,1981,20
77760,MFH,1988,24
77761,MFH,1935,13
77762,MFH,1966,12
77763,MFH,1990,15
77764,MFH,1977,26
77765,MFH,1981,43
77766,MFH,2001,34
77767,MFH,1919,55
77768,MFH,2010,41
77769,MFH,1921,59
77770,MFH,1907,21
77771,MFH,2015,34
77772,MFH,1905,53
77773,MFH,2016,13
77774,MFH,1946,32
77775,MFH,1951,54
77776,MFH,1934,16
77777,MFH,1945,16
77778,MFH,1915,12
77779,MFH,2001,35
77780,MFH,2007,48
77781,MFH,1915,12
77782,MFH,1922,22
77783,MFH,1963,44
77784,MFH,1980,28
77785,MFH,1942,40
77786,MFH,1958,22
77787,MFH,1921,52
77788,MFH,2001,24
77789,MFH,1980,14
77790,MFH,1952,59
77791,MFH,1929,16
77792,MFH,1976,11
77793,MFH,1926,54
77794,MFH,2012,38
77795,MFH,2000,12
77796,MFH,1966,57
77797,MFH,1947,56
77798,MFH,1970,49
77799,MFH,1960,36
77800,MFH,1940,28
77801,MFH,1933,22
77802,MFH,1977,12
77803,MFH,1907,33
77804,MFH,1980,22
77805,MFH,1918,54
77806,MFH,1932,10
77807,MFH,1935,56
77808,MFH,1934,33
77809,MFH,1976,12
77810,MFH,1997,23
77811,MFH,1909,45
77812,MFH,1905,25
77813,MFH,2008,51
77814,MFH,1974,43
77815,MFH,1921,29
77816,MFH,2017,54
77817,MFH,1932,37
77818,MFH,2005,25
77819,MFH,1924,47
77820,MFH,1988,29
77821,MFH,1958,28
77822,MFH,1946,12
77823,MFH,1983,46
77824,MFH,1960,24
77825,MFH,1959,54
77826,MFH,1978,55
77827,MFH,1962,19
77828,MFH,1951,43
77829,MFH,1931,45
77830,MFH,1907,11
77831,MFH,1993,48
77832,MFH,2019,42
77833,MFH,1995,13
77834,MFH,1961,51
77835,MFH,1933,28
77836,MFH,1956,51
77837,MFH,1999,29
77838,MFH,1901,52
77839,MFH,2000,55
77840,MFH,1961,12
77841,MFH,1993,26
77842,MFH,1901,33
77843,MFH,2018,48
77844,MFH,2007,35
77845,MFH,2008,58
77846,MFH,1982,45
77847,MFH,1906,17
77848,MFH,1955,48
77849,MFH,1909,24
77850,MFH,1937,35
77851,MFH,1938,44
77852,MFH,1903,25
77853,MFH,1973,17
77854,MFH,1922,53
77855,MFH,1938,11
77856,MFH,1964,40
77857,MFH,1912,54
77858,MFH,1910,55
77859,MFH,2017,50
